i1DDL	r4rk1/1b1n1pp1/ppNpp1qp/2pPb3/4P3/2N2Q2/PPP2PPP/2KR1B1R b - - 1 15	e5c3 c6e7 g8h8 e7g6	859	easy	crushing fork middlegame short
oa5W7	3r2k1/ppp1n1p1/5p2/2P4p/2N2P2/2P2RKP/P1B3P1/R1Bn3r w - - 0 25	c2b3 e7f5	859	easy	master mate mateIn1 middlegame oneMove
4lxBD	1R2r1k1/p1r1Pppp/2p2q2/2pp4/8/3P3Q/P1P3PP/4R2K b - - 7 24	c7e7 b8e8 e7e8 e1e8	860	easy	endgame kingsideAttack mate mateIn2 short xRayAttack
6BIFz	2r2rk1/pp1b2pp/1qnpp3/5p1n/4PP1b/P1N4P/1PP1B1PN/R1BQ1RK1 w - - 4 17	g1h1 h5g3	860	easy	mate mateIn1 middlegame oneMove
RQhHd	8/6qk/7p/8/2p2Q1K/7P/5P2/8 w - - 0 51	f4c4 g7g5	860	easy	endgame mate mateIn1 oneMove queenEndgame
tHIMG	1rr3k1/p4ppp/4pq2/3p4/5P1P/QP1B2P1/P1P5/2KR4 b - - 0 29	f6d4 d3h7 g8h7 d1d4	860	easy	crushing discoveredAttack endgame kingsideAttack short
4535P	7R/2k5/2p1p3/8/1PKP3p/6r1/6P1/8 w - - 8 40	c4c5 g3c3	861	easy	endgame master mate mateIn1 oneMove rookEndgame
IMuhH	7Q/r4p1p/4p1p1/3p4/1R1P1bP1/2P3kP/8/6qK w - - 0 45	h1g1 a7a1 b4b1 a1b1	861	easy	endgame mate mateIn2 short
JUsTe	6k1/Q5b1/3p2pp/3P3r/P1n5/5KPP/8/8 b - - 0 37	h5d5 a7a8 g8h7 a8d5	861	easy	crushing endgame fork short
LSGAl	8/4kpbp/p5p1/4Nn2/1r1P4/5N2/1P1RK1PP/8 b - - 17 37	g7h6 e5c6 e7e8 c6b4	861	easy	crushing endgame fork short
OVf8M	8/8/6k1/2PR2pp/8/3NP1PK/2r4P/8 w - - 0 40	e3e4 g5g4 h3h4 c2h2	861	easy	deflection endgame mate mateIn2 short
gbszf	4Qbk1/5p1p/6pB/2q5/2p5/7P/Pr3PP1/R5K1 w - - 3 28	a2a4 c5f2 g1h2 f2g2	861	easy	endgame mate mateIn2 short
ypWpi	1rb1k2r/5ppp/p3p3/1p1Nq1P1/2n2b1P/7B/PPP1Q3/1K1R2NR w k - 1 17	d5f4 e5b2	861	easy	mate mateIn1 middlegame oneMove queensideAttack
DD3Nb	r1bqkbr1/2p1p2Q/p3p3/np1PN1pn/2p5/2N3B1/PP3PPP/R3K2R b KQq - 1 16	h5f6 h7f7	862	easy	master mate mateIn1 middlegame oneMove
6f51Y	3r1rk1/5ppp/pn4q1/1p1N4/3Q4/P3PB1b/1PP2PP1/R4RK1 b - - 0 20	d8d5 f3d5 b6d5 d4d5	863	easy	advantage middlegame short
WrpBD	8/8/p3N1k1/2P3p1/8/5p2/2r4P/5K2 b - - 3 49	g6f5 e6d4 f5e5 d4c2	863	easy	crushing endgame fork short
YZvuc	5N1r/4Q3/3np3/5k1p/8/6PK/P3qNBP/8 w - - 1 35	e7d6 e2g4 f2g4 h5g4	863	easy	discoveredCheck doubleCheck endgame mate mateIn2 sacrifice short
wWebn	r3k3/1p2q3/1r3p2/p1p1pP1B/2PnP2p/PP1R4/6R1/3Q2K1 b - - 1 39	e8d8 g2g8 d8c7 g8a8	863	easy	crushing master middlegame short skewer
0aRva	6k1/5p1n/Q1bBp2p/2P3p1/3P4/5P1K/6PP/4q3 w - - 0 37	a6c6 e1h4	864	easy	endgame mate mateIn1 oneMove
QnZ99	8/1n5R/r1p2k2/1p1p1P2/1p1P4/3B2K1/5P2/8 w - - 1 37	h7b7 a6a3 b7c7 a3d3	864	easy	crushing endgame pin short
ZkNr4	r2qk2r/ppp3pp/2n5/4p3/1b2n3/2P1PQBP/P4PP1/R3KB1R w KQkq - 0 13	c3b4 d8d2	864	easy	mate mateIn1 middlegame oneMove
aPy4J	r3k2r/4ppbp/6p1/1N1qn3/2p5/2Pb3P/1P1P1PP1/R1BQR1K1 b kq - 0 17	a8a1 b5c7 e8f8 c7d5	864	easy	advantage fork middlegame short
jB0v0	r1bq1r1k/1p3p1p/2p1nPpQ/3pP1N1/p7/3P4/PP3RPP/2R3K1 b - - 5 22	e6g5 h6g7	864	easy	mate mateIn1 middlegame oneMove
sffiH	8/1PK1k3/2Bp4/2n1p3/4Pppp/5P2/6PP/8 w - - 0 40	b7b8q c5a6 c7b7 a6b8	864	easy	advantage endgame fork master short
ufiSx	8/1krb2pp/1p1Qp3/3p4/8/PR3P2/KP5P/5q2 b - - 3 34	f1c4 d6b6 b7c8 b6b8	864	easy	endgame mate mateIn2 short
2xYMh	8/7b/4p3/2k5/5PN1/2K5/8/8 b - - 0 65	c5d5 g4f6 d5d6 f6h7	865	easy	crushing endgame fork short
VKRlB	2r3k1/3q1pp1/1p1p3p/pN1Pp1b1/P3P3/5N1P/1PQ2PP1/4K2R w K - 1 21	c2b1 c8c1 b1c1 g5c1	865	easy	advantage fork middlegame short
i02i4	rk4r1/1bR4p/p2p4/1p1N2B1/4q3/1B5P/PP3PP1/2RQ2K1 w - - 3 26	d5f6 e4g2	865	easy	kingsideAttack mate mateIn1 middlegame oneMove
u4u4D	6r1/R2n1p1k/4p2p/3p1n1N/7P/1PP2P2/8/2N1K3 b - - 1 31	d7e5 h5f6 h7g7 f6g8	865	easy	crushing endgame fork short
wCPtA	3R4/p6p/6pk/1b2p3/3bPpB1/3n4/P5PP/3R3K w - - 3 37	g4e2 d3f2 h1g1 f2d1	865	easy	advantage discoveredAttack discoveredCheck endgame fork short
2dakR	r2q2kr/p1p1bp1p/1p2P1pQ/6P1/4pPb1/2B1P2R/PPP4P/R5K1 b - - 0 21	g4h3 h6g7	866	easy	mate mateIn1 middlegame oneMove
3tepn	r2qkb1r/pp1bnpp1/2n1p2p/1NPpP1B1/8/5N2/PPP2PPP/R2QKB1R b KQkq - 1 8	h6g5 b5d6	866	easy	mate mateIn1 oneMove opening smotheredMate
6Zo8y	3r1k1r/6pp/2Qbp3/3N4/8/8/PPP4P/2K5 w - - 0 25	d5c7 d6f4 c1b1 d8d1	866	easy	backRankMate endgame mate mateIn2 short
IAaEr	3R4/kp6/8/1PK5/p7/Pr6/8/8 b - - 0 50	b3a3 b5b6 a7a6 d8a8	866	easy	endgame master mate mateIn2 rookEndgame short
InTtF	5k2/6p1/p2N3p/1pp3n1/3p2PN/6QP/1PP1q2K/8 w - - 6 36	h4g2 g5f3 g3f3 e2f3	866	easy	crushing endgame short
Xl0dH	r3k2r/1p6/4pR2/p2pN1Bq/4P2P/1Q1P4/4n1P1/R5K1 w kq - 1 24	g1h2 h5h4 g5h4 h8h4	866	easy	anastasiaMate mate mateIn2 middlegame sacrifice short
ZJcoI	1r5k/2p1Q1p1/p2p4/1pq5/4P3/7P/P4RK1/8 b - - 3 28	b8g8 e7h4 c5h5 h4h5	866	easy	endgame mate mateIn2 short
fIiXk	8/p1p2p2/5k1p/3P4/2P2qP1/P1Q4K/8/8 b - - 3 35	f6g5 c3g7	866	easy	endgame mate mateIn1 oneMove queenEndgame
i3g0v	r2q1rk1/pp1n2pp/5np1/3pp3/7P/3BPN2/PPP2PP1/R2QK2R w KQ - 0 13	d3b5 d8a5 c2c3 a5b5	866	easy	crushing fork middlegame short
sAOz1	2r4k/pp3pbp/3NRNp1/6B1/3n4/2q2P2/P1P3PP/2Q4K b - - 0 29	f7e6 d6f7	866	easy	mate mateIn1 middlegame oneMove
uK06Y	5k2/p1p2ppp/1NR5/1rr5/3p4/P4KP1/5P1P/4R3 b - - 0 27	c5c6 b6d7 f8g8 e1e8	866	easy	backRankMate endgame mate mateIn2 short
9vAqe	3r1k2/5p1p/6p1/1R3p2/P4P2/1KP1n1P1/7P/8 b - - 0 38	f8e8 b5e5 e8d7 e5e3	867	easy	advantage endgame fork short
G9i75	4rq1k/p5b1/1ppp3p/4n3/8/2N1N1P1/PP3PQP/R1B3K1 w - - 2 23	e3d1 e5f3 g2f3 f8f3	867	easy	crushing kingsideAttack middlegame short
IgLAP	r4rk1/1pq1bppn/p2p2P1/4p2p/2b1P2B/5P2/PPP3QP/2KR2R1 b - - 0 19	e7h4 g6h7 g8h7 g2g7	867	easy	advancedPawn attraction discoveredAttack kingsideAttack mate mateIn2 middlegame short
N32LT	8/8/P1R3pp/3Bp1k1/1q1bP1P1/R4P2/KP6/8 w - - 3 44	c6c4 b4b2	867	easy	endgame mate mateIn1 oneMove
NT7dp	7B/4rk2/5pp1/p2p1b1p/1p3R2/8/1P3PPP/2R2K2 w - - 0 32	c1c5 f5d3 f1g1 e7e1	867	easy	backRankMate endgame mate mateIn2 short
1BT3L	rnb3k1/pp1p2bp/3qN1p1/1P1Q4/2P1P2P/5R2/6P1/5R1K b - - 0 23	d6d5 f3f8 g7f8 f1f8	868	easy	kingsideAttack mate mateIn2 middlegame sacrifice short
2mlWe	3Q4/4ppkp/p1p3p1/8/8/2q5/PrP1B1PP/1R5K w - - 0 23	b1b2 c3e1 e2f1 e1f1	868	easy	endgame fork mate mateIn2 short
Zgh96	6k1/1p3pp1/1r5p/3p4/3P4/1b1B1P1P/1P3KP1/R7 b - - 3 31	b3c4 a1a8	868	easy	endgame master mate mateIn1 oneMove pillsburysMate
hJEm8	1q2r3/4BQbk/5pp1/1p5p/3P4/4PpRP/2P2P1K/8 b - - 2 30	h5h4 f7g6 h7h8 g6g7	868	easy	endgame mate mateIn2 short
ui6jT	1k6/1p3Qp1/p1pP2p1/P5q1/1P1P4/7r/2P2PP1/4R1K1 w - - 0 27	e1e7 g5c1 e7e1 c1e1	868	easy	endgame mate mateIn2 short
I8z0s	8/1kp2r2/1pRp4/pP1Pp1P1/P3K3/1P5r/8/2R5 w - - 0 50	g5g6 f7f4	869	easy	endgame mate mateIn1 oneMove rookEndgame
i8uTQ	5rk1/pp3pp1/8/3NPR2/2r1n3/8/6KP/8 b - - 0 35	c4d4 d5e7 g8h7 f5h5	869	easy	anastasiaMate endgame mate mateIn2 short
kSLXA	6k1/ppp2ppp/3p4/3P4/6q1/4r1NQ/PP3RK1/8 b - - 5 28	g4d4 h3c8 e3e8 c8e8	869	easy	endgame mate mateIn2 short
li05b	r4r2/1p4pk/p1p1p2p/2P3P1/1P1qNb2/P2n4/2Q3BP/R3R2K b - - 5 33	d3e1 e4f6 h7h8 c2h7	869	easy	discoveredCheck doubleCheck mate mateIn2 middlegame short
rbEQU	r1bq1rk1/pppn1pbp/3p2p1/3Pp3/2PnP3/2NBBN2/PP3PPP/R2Q1RK1 w - - 1 10	f3d4 e5d4 e3d4 g7d4	869	easy	advantage fork opening short
rdS2x	2r3k1/pp1P2pp/2p1q3/3n4/2QPp3/1P2PpP1/P2N1P2/R1R3Kr w - - 1 27	g1h1 e6h3 h1g1 h3g2	869	easy	kingsideAttack mate mateIn2 middlegame short
wBjPw	2k4r/p1p5/1pP4q/3Pr3/1P2p2R/P3Q1P1/5RK1/8 b - - 2 32	h6e3 h4h8 e5e8 h8e8	869	easy	endgame hangingPiece mate mateIn2 queenRookEndgame short
GXs7t	3r2k1/2q2ppn/p1p4p/1p2R3/8/P1N3QP/1PP2PP1/7K b - - 0 24	f7f6 e5e8 d8e8 g3c7	870	easy	crushing discoveredAttack endgame short
JwsPY	8/4k1r1/3p4/p2PpR2/2PN2q1/P1n4p/KR3Q2/8 w - - 1 36	a2a1 g4d1 b2b1 d1b1	870	easy	mate mateIn2 middlegame short
NydFH	r1b2r1k/1p2ppbp/p5p1/3pP3/P4P2/1BP4n/1P1N2PP/R1BQR1qK w - - 7 18	e1g1 h3f2	870	easy	mate mateIn1 oneMove opening smotheredMate
fqDwd	1nk2N1r/pp2p1b1/2q2pp1/8/3p1P2/3PB1Pp/PPP4P/1R2QR1K w - - 0 24	h1g1 c6g2	870	easy	mate mateIn1 middlegame oneMove
j1xrG	3r4/p3kbpp/8/4q3/8/5N2/PPP1PbPP/R1K2B1R w - - 0 20	f3e5 f2e3 c1b1 d8d1	870	easy	mate mateIn2 middlegame queensideAttack short
jKvtX	5k2/5p2/8/2pr1N2/8/3n3P/1P2p1P1/R3R1K1 b - - 0 52	d3e1 a1a8 d5d8 a8d8	870	easy	endgame mate mateIn2 short
k0Abx	r1k5/2p3Qp/2q5/1p1p4/8/p5P1/5PP1/N3R1K1 w - - 1 32	a1c2 c6c2 g7g8 c8b7	870	easy	crushing endgame hangingPiece master short
pYsjY	4Q3/5pk1/3p2p1/p1pPp3/3nP3/1P1K1q1p/R6P/R7 w - - 2 48	d3c4 f3b3	870	easy	endgame master mate mateIn1 oneMove
8KOK2	1b6/p2R4/1p5p/kP2p3/2K1n3/6P1/2P4P/3N4 w - - 4 38	d7b7 e4d6 c4d5 d6b7	871	easy	crushing endgame fork master short
Ko1sg	8/6b1/2R2k1p/5P2/3pK3/1P1P4/2P5/5r2 b - - 6 53	f6g5 c6g6 g5h4 g6g7	871	easy	crushing endgame fork short
eBADy	1k6/1pp3p1/P3p3/P5p1/2P1Qb2/7r/2B2qP1/3R3K w - - 0 30	g2h3 f2h2	871	easy	endgame master mate mateIn1 oneMove
lfmMY	3R4/8/p7/4pk2/8/2P5/3K1P2/5r2 w - - 6 61	d2d3 f1d1 d3c4 d1d8	871	easy	crushing endgame rookEndgame short skewer
nHMHV	6k1/5p2/1p4pp/4b3/pQPr2P1/P2p3n/1P4B1/1R2R1qK w - - 2 41	e1g1 h3f2	871	easy	mate mateIn1 middlegame oneMove
qtJts	4r1k1/ppp2R1p/3p3B/3Pq2p/2Pr4/1P5P/P5P1/5RK1 b - - 0 22	e5e2 f7f8 e8f8 f1f8	871	easy	endgame kingsideAttack mate mateIn2 operaMate short
BT0Ej	8/8/R5kp/2p2pp1/1bBp1p2/5P2/2rNKP1P/8 b - - 13 47	g6h5 c4f7 h5h4 a6h6	872	easy	deflection endgame master mate mateIn2 short
BYPl2	r2k1n2/2R3pp/4pp2/3p4/1P1P4/1r1NP1B1/p4PPP/R5K1 w - - 12 28	d3c5 b3b1 a1b1 a2b1q	872	easy	advancedPawn backRankMate mate mateIn2 middlegame promotion short
CZNyJ	8/8/7p/1r2r1k1/1pKR2P1/1Pp5/2PR4/8 w - - 2 54	d2d3 e5c5	872	easy	blindSwineMate endgame epauletteMate master mate mateIn1 oneMove rookEndgame
RpPW3	r1b3k1/1p2bp2/pq2pn1Q/4r3/3p2R1/2PB4/PP3PPP/5RK1 b - - 1 21	f6g4 h6h7 g8f8 h7h8	872	easy	kingsideAttack mate mateIn2 middlegame short
XULLO	6k1/4P1pN/6P1/7p/8/4K3/p5PP/8 b - - 0 43	a2a1q e7e8q	872	easy	advancedPawn endgame mate mateIn1 oneMove promotion
sfMwc	8/2R1Q3/kq6/p4B1p/1n5P/6p1/1P3PPK/3r4 w - - 0 36	f2g3 b6g1 h2h3 g1h1	872	easy	endgame mate mateIn2 short
zvAy1	4rk2/4p2p/p2pR3/1pqP2p1/5p2/1P4B1/2r2PPP/3QR1K1 w - - 0 32	g3f4 c5f2 g1h1 f2g2	872	easy	fork mate mateIn2 middlegame short
33jdu	1rb5/R5k1/1pPpN3/3Pp2p/1P2n1pq/8/4B1K1/2B2R2 b - - 1 35	g7g6 a7g7	873	easy	mate mateIn1 middlegame oneMove pillsburysMate
3kyAf	6k1/p2r1pb1/1p2p2p/4P1pP/8/3BQ3/Pq3PP1/4R1K1 b - - 1 28	b2c3 d3h7 g8h7 e3c3	873	easy	crushing discoveredAttack endgame master short
6imEm	r3kr2/pp5p/1qp1pB2/3pn3/6BP/3P4/PPP5/RN1QK2R w KQq - 1 15	f6e5 b6f2	873	easy	mate mateIn1 middlegame oneMove
NfWH1	r1b2rk1/pp3p2/2n2QpB/4p2R/3qP3/2p2P2/PPP3P1/R2K1B2 w - - 2 20	f1d3 d4g1 d3f1 g1f1	873	easy	mate mateIn2 middlegame short
RzCro	4r3/4P1pk/3P1pNp/r6P/6b1/1P6/PK6/3R4 b - - 0 38	g4d7 g6f8 h7g8 f8d7	873	easy	crushing endgame fork short
ao1qs	2R5/2P2rpk/4p3/2n5/8/4P1P1/5P1P/6K1 b - - 0 45	c5a6 c8h8 h7h8 c7c8q	873	easy	advancedPawn attraction crushing endgame promotion short
GRWJz	8/6p1/5k1p/8/4RKP1/r6P/8/8 w - - 3 42	h3h4 g7g5 h4g5 h6g5	874	easy	endgame mate mateIn2 rookEndgame short
NuM33	2k2br1/1p3Q2/p1p1p1q1/4P3/3P3p/2P1P2P/PP1B1RrK/5R2 w - - 1 30	h2h1 g2g1 f1g1 g6g1	874	easy	kingsideAttack mate mateIn2 middlegame short
PAenE	r1b1k2r/p1p1qpbp/3p2p1/1p1Pp3/3n4/2Q2N2/PPPP1PPP/R1B1KB1R w KQkq - 2 11	f3d4 e5d4 c3e3 d4e3	874	easy	crushing discoveredAttack discoveredCheck opening short
icIR8	r2qkb1r/1p3ppp/p1n1pn2/8/3P4/P1N2B1P/1P3PP1/R1BQK2R b KQkq - 0 11	d8d4 f3c6 b7c6 d1d4	874	easy	crushing intermezzo opening short
wj7tk	4r1k1/1pRb1ppp/6r1/1P5q/4P3/4P2P/3N1QP1/5BK1 b - - 6 27	d7h3 f2f7 g8h8 f7e8	874	easy	fork mate mateIn2 middlegame short
02KZc	r7/5pk1/5q1n/1QPp4/pP1PpNp1/P3P1P1/5KP1/8 b - - 0 35	h6f5 f4h5 g7g6 h5f6	875	easy	advantage endgame fork short
8YJKQ	1r3r1k/p5R1/2b1qpQp/7P/1P6/P2p4/6P1/5RK1 b - - 4 33	f8g8 g6h6	875	easy	mate mateIn1 middlegame oneMove
DY3vJ	1r3b1k/2R5/6p1/3Bp2p/p3P3/P7/1P4PP/2B3K1 w - - 2 35	c7a7 f8c5 g1f1 c5a7	875	easy	advantage endgame fork short
DqtVb	7k/6b1/p1b3Qp/1p3Pp1/8/1B3p2/1PP3qP/6RK w - - 0 31	g1g2 f3g2 h1g1 g7d4	875	easy	advancedPawn endgame mate mateIn2 short
GIJq3	4r1k1/pp1R1ppp/2p5/8/2B2n2/5P1P/PPP5/3K4 b - - 5 30	b7b5 c4f7 g8f8 f7e8	875	easy	crushing endgame fork short
Hwt81	1r4k1/pppq1ppp/3b4/3Q4/8/2N1P3/PPP3PP/5RK1 w - - 3 18	c3e4 d6h2 g1h2 d7d5	875	easy	crushing discoveredAttack endgame kingsideAttack short
Lt0zR	r1bq2rk/pp4p1/2p1p2b/3pPpN1/3P3P/2PB4/PPQ2PP1/R3K2R b KQ - 2 16	h6g5 h4g5	875	easy	discoveredAttack discoveredCheck kingsideAttack mate mateIn1 middlegame oneMove
SezT6	5rk1/pp3B1p/5Qp1/3p4/8/1P5P/P2q1PP1/4R1K1 b - - 0 24	f8f7 e1e8 f7f8 e8f8	875	easy	endgame mate mateIn2 short
2kPX9	3q1rk1/p3b2p/4P1N1/2p2p2/4p3/3bP1R1/Pr4PP/R2Q2K1 b - - 0 32	h7g6 g3g6 g8h8 d1h5	876	easy	kingsideAttack mate mateIn2 middlegame short
PrAT5	8/R6p/4p1k1/2p3PP/P1P5/3K4/6r1/8 b - - 0 36	g6g5 a7g7 g5f4 g7g2	876	easy	crushing endgame rookEndgame short skewer
tq8Gv	8/1R2n2p/p4pk1/3Bp1p1/2P1K3/3P2P1/3N3n/2r5 w - - 2 37	b7e7 c1e1	876	easy	endgame mate mateIn1 oneMove
L5sWB	5r1k/pp2r3/3p2QP/3pB3/2q5/P5P1/1PP4K/5R2 b - - 2 32	d6e5 f1f8	877	easy	endgame hangingPiece mate mateIn1 oneMove
Dkn0x	r4rk1/pb3ppp/1q1pp3/1pp5/4PP2/1QPP2P1/P2N2BP/R4RK1 w - - 3 15	f1b1 c5c4 g1h1 c4b3	878	easy	advantage discoveredAttack discoveredCheck middlegame short
atQbi	6k1/p7/2p5/3p2p1/6Pb/P2QP3/2R2p2/1q1K4 w - - 1 42	c2c1 b1d3	878	easy	endgame hangingPiece master mate mateIn1 oneMove
dBuMj	4k1nr/p1pn2pp/3p4/2b1pb2/8/2N5/PPPPNPqP/R1BQK2R w KQk - 0 9	h1g1 g2f2	878	easy	attackingF2F7 mate mateIn1 middlegame oneMove
jDeUU	rnbq1r1k/pp6/2p1p1n1/2bpP1NQ/8/8/PPP2PPP/RNB2RK1 b - - 1 12	h8g7 h5h7	878	easy	mate mateIn1 oneMove opening
A5EGg	4r1k1/6p1/pqN2b1p/1p1p1P2/2n5/P1P3P1/1P4BP/R2Q3K b - - 0 29	b6c6 g2d5 c6d5 d1d5	879	easy	advantage fork middlegame short
DErXq	6r1/2R1k3/3p2rp/Q7/4P3/7P/4q1P1/7K b - - 15 47	e7f6 a5f5	879	easy	endgame mate mateIn1 oneMove
Do02J	8/3Q1rk1/1p4pp/p1p1p3/2P4P/P4pP1/1P5K/8 w - - 2 38	d7e6 f3f2 e6f7 g7f7	879	easy	advancedPawn crushing endgame queenRookEndgame short
cBZAx	2r2rk1/pp2q2p/3pP1b1/8/5p1Q/3P1N1R/PP3PP1/1K6 w - - 0 27	h4e7 g6d3 b1a1 c8c1	879	easy	backRankMate endgame master mate mateIn2 short
dSXOn	4r1k1/6pp/1pp5/8/8/2nP2BP/P4PP1/R5K1 w - - 0 27	a1c1 c3e2 g1h1 e2c1	879	easy	crushing endgame fork short
qoT87	2k1r3/1p4R1/p2p1Q2/3P4/N1P5/3q4/PP6/2K1rR2 w - - 9 34	f1e1 e8e1	879	easy	endgame mate mateIn1 oneMove
thE4J	8/5pk1/6p1/3r4/2R5/5P2/3r2P1/6RK w - - 0 35	c4e4 d5h5 e4h4 h5h4	879	easy	endgame mate mateIn2 rookEndgame short
x1LVd	3q4/5ppk/1Rrr4/P3p2p/8/8/1Q3PPP/1R4K1 w - - 4 30	b6b8 d6d1 b1d1 d8d1	879	easy	backRankMate endgame mate mateIn2 short
yPAE9	5k2/pp2r1bR/2p3P1/2q2b1Q/3p1P2/5PK1/PP4P1/8 b - - 0 31	b7b6 h7h8 g7h8 h5h8	879	easy	endgame mate mateIn2 sacrifice short
AUS4i	r2q1r2/5kb1/2P2n2/p1p1pbp1/P1P1PpP1/1PN2P2/4QKB1/1R3R2 w - - 0 27	e4f5 d8d4 f2e1 d4c3	880	easy	crushing fork middlegame short
GThKE	8/5k2/6p1/4p1Qr/3q4/5PK1/3p2P1/3R4 w - - 6 42	g5d2 d4h4	880	easy	endgame mate mateIn1 oneMove
irmq1	4r3/1b6/4Pkpp/2p2P2/pnPp1KP1/6N1/1P1N4/4R3 w - - 6 47	e1a1 g6g5	880	easy	endgame mate mateIn1 oneMove
jhpRh	2b5/4k2r/r2q1pQ1/4pP2/2p1P3/1P6/1P4PP/3R3K w - - 0 38	d1d6 a6a1 d6d1 a1d1	880	easy	endgame mate mateIn2 short
lmj7T	R7/5pk1/pp1P2p1/2p4p/P7/2N1N1b1/1P3P1q/3R2K1 w - - 5 35	g1f1 h2f2	880	easy	endgame mate mateIn1 oneMove
rkLqz	1r6/6p1/R6p/2k5/6P1/3pnP1P/P7/KN6 w - - 2 37	b1d2 e3c2	880	easy	endgame mate mateIn1 oneMove
01OgB	r3r1k1/1ppQ1pp1/1p5p/1P6/3P4/2P5/3B1PPP/5qK1 w - - 0 22	g1f1 a8a1 d2c1 a1c1	881	easy	endgame mate mateIn2 short
2ACN2	1r3r2/3R3p/6pk/p7/8/PPp4P/B1P2nP1/2K2R2 w - - 4 28	d7a7 f2d3 c2d3 f8f1	881	easy	crushing discoveredAttack endgame short
Cwu3a	3r2k1/5pp1/8/3P3p/4QP2/4R1P1/P3p2P/3q2K1 w - - 2 43	g1g2 d1f1	881	easy	dovetailMate endgame master mate mateIn1 oneMove
MXRn7	r1b3k1/1p1n2p1/p3P3/8/6qn/4P1B1/P1Q2P2/3R1RK1 b - - 0 27	d7f6 d1d8 f6e8 d8e8	881	easy	mate mateIn2 middlegame short
Oixnq	2rr2k1/1p1n1pp1/p5b1/3Q2Pp/q4B1P/2P2P2/PP2B3/2KR3R w - - 1 22	d1d4 a4c2	881	easy	master masterVsMaster mate mateIn1 middlegame oneMove
S9qrB	2krr3/1pp3p1/5p1p/5b2/Q4B2/8/PP1p1PPP/R5K1 w - - 4 22	a1d1 e8e1 d1e1 d2e1q	881	easy	advancedPawn endgame mate mateIn2 promotion short
jiKoP	2r1r1k1/1p1q1pb1/p1np2pB/3Np3/8/6Q1/PPP2PPP/R4RK1 b - - 5 19	g7h6 d5f6 g8g7 f6d7	881	easy	advantage fork middlegame short
t5rHN	k2r1n1r/8/P3p3/1Nqp4/R3n1p1/2P1Q3/5p1P/1R3K2 b - - 1 29	c5e3 b5c7 a8a7 b1b7	881	easy	mate mateIn2 middlegame short vukovicMate
xKSWW	r4rk1/1p3ppp/p4n2/q1nP1b2/5P2/2N2N2/PP1Q2PP/1K1R1B1R w - - 4 15	b1a1 c5b3	881	easy	mate mateIn1 middlegame oneMove pin
7Ky9a	3rr1k1/1b3pPB/p6p/1p4P1/7Q/1NP1pq2/P1P2p1P/R4K2 b - - 5 32	g8h7 h4h6 h7g8 h6h8	882	easy	mate mateIn2 middlegame short
NQMS0	4n2R/8/1nk1KN2/3p4/8/2p5/8/8 w - - 0 68	h8e8 c3c2 e6f5 c2c1q	882	easy	advancedPawn advantage endgame master promotion short
iVray	5r1k/1p3n2/1p4Rp/1B6/4N3/5P1P/Pb4P1/6K1 w - - 0 28	g6b6 b2d4 g1h2 d4b6	882	easy	advantage endgame fork short
sPyy0	rnbqk2r/ppp1bp1p/6p1/3pP3/8/2P3Q1/PPP3PP/R1B1KBNR w KQkq - 0 8	c1h6 e7h4 e1c1 h4g3	882	easy	crushing master opening pin short
6bAqC	8/5pk1/2R4p/p1N2p2/1r6/8/5PK1/8 b - - 6 38	b4c4 c5e6 g7f6 c6c4	883	easy	crushing discoveredAttack endgame short
e6GBG	5k2/5p2/3b1Np1/7p/4RP1P/1r4PK/8/8 b - - 1 36	f8g7 f6e8 g7f8 e8d6	883	easy	crushing endgame fork short
f1Jfq	8/8/8/p6p/2N1Rpk1/3P4/6KP/r7 w - - 0 42	e4e2 f4f3 g2f2 f3e2	883	easy	advancedPawn crushing endgame fork short
hk0Ln	7Q/p3kppp/2p5/3Pp3/N1q3b1/8/PP1B1NPP/R3K2R w KQ - 0 17	h8g7 c4e2	883	easy	mate mateIn1 middlegame oneMove
owqKD	3r1r2/pp1nQpkp/2p1p1p1/8/3RBP2/PqP5/1P4PP/3R3K w - - 7 23	d4d7 b3d1 d7d1 d8d1	883	easy	backRankMate mate mateIn2 middlegame short xRayAttack
03lri	r4rk1/ppb2p1p/2nqppb1/3p4/5PPN/1B1P3P/PPP1N3/R2Q1RK1 w - - 0 16	f4f5 d6h2	884	easy	mate mateIn1 middlegame oneMove
NBPrx	8/6pk/8/8/5P2/7K/7R/5r2 b - - 0 56	f1f4 h3g3 h7g6 g3f4	884	easy	crushing discoveredAttack discoveredCheck endgame rookEndgame short
T8fl1	2b1r1k1/5pp1/p3pq1p/N1P5/3PP3/2PQ4/Pr3PPP/R2R2K1 w - - 1 23	a5c4 f6f2 g1h1 f2g2	884	easy	kingsideAttack mate mateIn2 middlegame short
3NL71	2r1r1nk/1b2qp1p/2pp2pN/pp3PQ1/3NP3/3P3P/PP4P1/2R1R1K1 b - - 0 22	e7g5 h6f7 h8g7 f7g5	885	easy	crushing fork middlegame short
LhHU9	3rkb1r/pp3ppp/8/1Np1Pb2/1n3B2/4PP2/PPPnB1PP/R3K1NR w KQk - 3 11	e1c1 b4a2	885	easy	mate mateIn1 middlegame oneMove queensideAttack
